signatory_id,AgtId,agt_name,signatory_type,practical_third,condition,actor_id,id_paax,actor_name,actor_type,sub_type,cs_type,actor_iso3c,actor_country,actor_gwno,actor_region,abbreviation,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,acled_name,acled_other,Con,PPName,Reg,Dat,year,agt_type,stage_process,Part,ThrdPart,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,PAX_Hyperlink,PDF_Hyperlink
21,5,UN Security Council Resolution 1244 (10/06/1999),party,1.0,C4,21,CON_21,Russia,Country/State,,,RUS,Russia,365.0,Europe,,P5,,,,,57.0,Government of Russia (Soviet Union),Government of Russia (2000-),Government of Russia (2000-) | Government of Russia (2000-) Republic of Chechnya | Government of Russia (2000-) Republic of Ingushetia,Kosovo/Serbia/Yugoslavia (former),Kosovo process,Europe and Eurasia,06/10/1999,1999,Interstate/mixed,"Framework-substantive, partial","The United Nations Security Council (Members at the time: United States of America, Russia, China, United Kingdom, France, Gabon, Gambia, Bahrain, Brazil, Slovenia, Namibia  Malaysia, Argentina, Canada, Netherlands)",,,SRB,347.0,345.0,412.0,,,900,https://www.peaceagreements.org/agreements/5/,https://www.peaceagreements.org/media/documents/ag5_57ab4a6106cae.pdf
20,5,UN Security Council Resolution 1244 (10/06/1999),party,1.0,C4,3,CON_3,United States,Country/State,,,USA,United States,2.0,Americas,,P5,,,,,3.0,Government of United States of America,Government of the United States (2021-),Government of the United States (2017-2021) | Government of the United States (2021-),Kosovo/Serbia/Yugoslavia (former),Kosovo process,Europe and Eurasia,06/10/1999,1999,Interstate/mixed,"Framework-substantive, partial","The United Nations Security Council (Members at the time: United States of America, Russia, China, United Kingdom, France, Gabon, Gambia, Bahrain, Brazil, Slovenia, Namibia  Malaysia, Argentina, Canada, Netherlands)",,,SRB,347.0,345.0,412.0,,,900,https://www.peaceagreements.org/agreements/5/,https://www.peaceagreements.org/media/documents/ag5_57ab4a6106cae.pdf
35,5,UN Security Council Resolution 1244 (10/06/1999),party,1.0,C3,8,IGO_8,UN Security Council,Intergovernmental Organization,,,,,,,UNSC,United Nations,1.0,,,,,,,,Kosovo/Serbia/Yugoslavia (former),Kosovo process,Europe and Eurasia,06/10/1999,1999,Interstate/mixed,"Framework-substantive, partial","The United Nations Security Council (Members at the time: United States of America, Russia, China, United Kingdom, France, Gabon, Gambia, Bahrain, Brazil, Slovenia, Namibia  Malaysia, Argentina, Canada, Netherlands)",,,SRB,347.0,345.0,412.0,,,900,https://www.peaceagreements.org/agreements/5/,https://www.peaceagreements.org/media/documents/ag5_57ab4a6106cae.pdf
24,5,UN Security Council Resolution 1244 (10/06/1999),party,1.0,C4,7,CON_7,France,Country/State,,,FRA,France,220.0,Europe,,P5,,,,,33.0,Government of France,Government of France (2017-),Government of France (2017-) | Government of France (2017-) French Guiana | Government of France (2017-) Guadeloupe | Government of France (2017-) Martinique | Government of France (2017-) Saint-Barthelemy | Government of France (2017-) Saint-Martin,Kosovo/Serbia/Yugoslavia (former),Kosovo process,Europe and Eurasia,06/10/1999,1999,Interstate/mixed,"Framework-substantive, partial","The United Nations Security Council (Members at the time: United States of America, Russia, China, United Kingdom, France, Gabon, Gambia, Bahrain, Brazil, Slovenia, Namibia  Malaysia, Argentina, Canada, Netherlands)",,,SRB,347.0,345.0,412.0,,,900,https://www.peaceagreements.org/agreements/5/,https://www.peaceagreements.org/media/documents/ag5_57ab4a6106cae.pdf
27,5,UN Security Council Resolution 1244 (10/06/1999),party,1.0,C4,18,CON_18,Bahrain,Country/State,,,BHR,Bahrain,692.0,Asia,,,,,,,126.0,Government of Bahrain,Government of Bahrain (1999-),,Kosovo/Serbia/Yugoslavia (former),Kosovo process,Europe and Eurasia,06/10/1999,1999,Interstate/mixed,"Framework-substantive, partial","The United Nations Security Council (Members at the time: United States of America, Russia, China, United Kingdom, France, Gabon, Gambia, Bahrain, Brazil, Slovenia, Namibia  Malaysia, Argentina, Canada, Netherlands)",,,SRB,347.0,345.0,412.0,,,900,https://www.peaceagreements.org/agreements/5/,https://www.peaceagreements.org/media/documents/ag5_57ab4a6106cae.pdf
23,5,UN Security Council Resolution 1244 (10/06/1999),party,1.0,C4,19,CON_19,United Kingdom,Country/State,,,GBR,United Kingdom,200.0,Europe,,P5,,,,,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),,Kosovo/Serbia/Yugoslavia (former),Kosovo process,Europe and Eurasia,06/10/1999,1999,Interstate/mixed,"Framework-substantive, partial","The United Nations Security Council (Members at the time: United States of America, Russia, China, United Kingdom, France, Gabon, Gambia, Bahrain, Brazil, Slovenia, Namibia  Malaysia, Argentina, Canada, Netherlands)",,,SRB,347.0,345.0,412.0,,,900,https://www.peaceagreements.org/agreements/5/,https://www.peaceagreements.org/media/documents/ag5_57ab4a6106cae.pdf
96,17,Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties (22/01/1998),third party,1.0,C1,7,CON_7,France,Country/State,,,FRA,France,220.0,Europe,,P5,,,,,33.0,Government of France,Government of France (2017-),Government of France (2017-) | Government of France (2017-) French Guiana | Government of France (2017-) Guadeloupe | Government of France (2017-) Martinique | Government of France (2017-) Saint-Barthelemy | Government of France (2017-) Saint-Martin,Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/01/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian party was represented by a delegation consisting of Mr. Vazha Lordkipanidze, Mr. Revaz Actamia. and Mr. Tamaz Khubua.   The Abkhaz party was represented by a delegation consisting of Mr. Tamaz Ketsba, Mr. Sergei Tsargush, and Mr. Viktor Khashba.","UN (Chair), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/17/,https://www.peaceagreements.org/media/documents/ag17_5714c619f1c82.pdf
98,17,Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties (22/01/1998),third party,1.0,C1,49,IGO_49,United Nations (General),Intergovernmental Organization,,,,,,,UN,United Nations,1.0,,,,,,UN: United Nations,,Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/01/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian party was represented by a delegation consisting of Mr. Vazha Lordkipanidze, Mr. Revaz Actamia. and Mr. Tamaz Khubua.   The Abkhaz party was represented by a delegation consisting of Mr. Tamaz Ketsba, Mr. Sergei Tsargush, and Mr. Viktor Khashba.","UN (Chair), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/17/,https://www.peaceagreements.org/media/documents/ag17_5714c619f1c82.pdf
92,17,Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties (22/01/1998),party,,,45,CON_45,Georgia,Country/State,,,GEO,Georgia,372.0,Asia,,,,,,,63.0,Government of Georgia,Government of Georgia (2012-),,Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/01/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian party was represented by a delegation consisting of Mr. Vazha Lordkipanidze, Mr. Revaz Actamia. and Mr. Tamaz Khubua.   The Abkhaz party was represented by a delegation consisting of Mr. Tamaz Ketsba, Mr. Sergei Tsargush, and Mr. Viktor Khashba.","UN (Chair), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/17/,https://www.peaceagreements.org/media/documents/ag17_5714c619f1c82.pdf
95,17,Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties (22/01/1998),third party,1.0,C1,21,CON_21,Russia,Country/State,,,RUS,Russia,365.0,Europe,,P5,,,,,57.0,Government of Russia (Soviet Union),Government of Russia (2000-),Government of Russia (2000-) | Government of Russia (2000-) Republic of Chechnya | Government of Russia (2000-) Republic of Ingushetia,Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/01/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian party was represented by a delegation consisting of Mr. Vazha Lordkipanidze, Mr. Revaz Actamia. and Mr. Tamaz Khubua.   The Abkhaz party was represented by a delegation consisting of Mr. Tamaz Ketsba, Mr. Sergei Tsargush, and Mr. Viktor Khashba.","UN (Chair), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/17/,https://www.peaceagreements.org/media/documents/ag17_5714c619f1c82.pdf
93,17,Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties (22/01/1998),party,,,46,ENT_46,Abkhazia,Entity,,,GEO,Georgia,372.0,Asia,,,,,,,,,,,Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/01/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian party was represented by a delegation consisting of Mr. Vazha Lordkipanidze, Mr. Revaz Actamia. and Mr. Tamaz Khubua.   The Abkhaz party was represented by a delegation consisting of Mr. Tamaz Ketsba, Mr. Sergei Tsargush, and Mr. Viktor Khashba.","UN (Chair), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/17/,https://www.peaceagreements.org/media/documents/ag17_5714c619f1c82.pdf
97,17,Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties (22/01/1998),third party,1.0,C1,2,CON_2,Germany,Country/State,,,DEU,Germany,255.0,Europe,,,,,,,37.0,Government of Germany,Government of Germany (2021-),Government of Germany (2005-2021) | Government of Germany (2021-),Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/01/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian party was represented by a delegation consisting of Mr. Vazha Lordkipanidze, Mr. Revaz Actamia. and Mr. Tamaz Khubua.   The Abkhaz party was represented by a delegation consisting of Mr. Tamaz Ketsba, Mr. Sergei Tsargush, and Mr. Viktor Khashba.","UN (Chair), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/17/,https://www.peaceagreements.org/media/documents/ag17_5714c619f1c82.pdf
99,17,Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties (22/01/1998),third party,1.0,C1,50,IGO_50,Organization for Security and Cooperation in Europe,Intergovernmental Organization,Regional,,,,,Europe,OSCE,,1.0,1.0,,,,,,,Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/01/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian party was represented by a delegation consisting of Mr. Vazha Lordkipanidze, Mr. Revaz Actamia. and Mr. Tamaz Khubua.   The Abkhaz party was represented by a delegation consisting of Mr. Tamaz Ketsba, Mr. Sergei Tsargush, and Mr. Viktor Khashba.","UN (Chair), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/17/,https://www.peaceagreements.org/media/documents/ag17_5714c619f1c82.pdf
101,17,Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties (22/01/1998),third party,1.0,C1,51,COA_51,Group of Friends UNSG,State Coalition,,,,,,,,,1.0,,,,,,,,Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/01/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian party was represented by a delegation consisting of Mr. Vazha Lordkipanidze, Mr. Revaz Actamia. and Mr. Tamaz Khubua.   The Abkhaz party was represented by a delegation consisting of Mr. Tamaz Ketsba, Mr. Sergei Tsargush, and Mr. Viktor Khashba.","UN (Chair), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/17/,https://www.peaceagreements.org/media/documents/ag17_5714c619f1c82.pdf
102,17,Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties (22/01/1998),third party,1.0,C1,3,CON_3,United States,Country/State,,,USA,United States,2.0,Americas,,P5,,,,,3.0,Government of United States of America,Government of the United States (2021-),Government of the United States (2017-2021) | Government of the United States (2021-),Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/01/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian party was represented by a delegation consisting of Mr. Vazha Lordkipanidze, Mr. Revaz Actamia. and Mr. Tamaz Khubua.   The Abkhaz party was represented by a delegation consisting of Mr. Tamaz Ketsba, Mr. Sergei Tsargush, and Mr. Viktor Khashba.","UN (Chair), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/17/,https://www.peaceagreements.org/media/documents/ag17_5714c619f1c82.pdf
100,17,Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties (22/01/1998),third party,1.0,C1,19,CON_19,United Kingdom,Country/State,,,GBR,United Kingdom,200.0,Europe,,P5,,,,,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),,Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/01/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian party was represented by a delegation consisting of Mr. Vazha Lordkipanidze, Mr. Revaz Actamia. and Mr. Tamaz Khubua.   The Abkhaz party was represented by a delegation consisting of Mr. Tamaz Ketsba, Mr. Sergei Tsargush, and Mr. Viktor Khashba.","UN (Chair), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/17/,https://www.peaceagreements.org/media/documents/ag17_5714c619f1c82.pdf
9056,19,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides (22/05/1998),party,,,45,CON_45,Georgia,Country/State,,,GEO,Georgia,372.0,Asia,,,,,,,63.0,Government of Georgia,Government of Georgia (2012-),,Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/05/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian side was represented by a delegation consisting of Mr. Vazha Lordkipanidze (signatory), Mr. Revaz Adamia and Mr. Tamaz Khubua.    The Abkhaz side was represented by a delegation consisting of Mr. Tamaz Ketsba (signatory), Mr. Viktor Khasbba and Mr. Otar Kakalia.","UN (Chair) (signatory), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/19/,https://www.peaceagreements.org/media/documents/ag19_5718ad3a11247.pdf
123,19,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides (22/05/1998),third party,1.0,C1,3,CON_3,United States,Country/State,,,USA,United States,2.0,Americas,,P5,,,,,3.0,Government of United States of America,Government of the United States (2021-),Government of the United States (2017-2021) | Government of the United States (2021-),Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/05/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian side was represented by a delegation consisting of Mr. Vazha Lordkipanidze (signatory), Mr. Revaz Adamia and Mr. Tamaz Khubua.    The Abkhaz side was represented by a delegation consisting of Mr. Tamaz Ketsba (signatory), Mr. Viktor Khasbba and Mr. Otar Kakalia.","UN (Chair) (signatory), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/19/,https://www.peaceagreements.org/media/documents/ag19_5718ad3a11247.pdf
117,19,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides (22/05/1998),third party,1.0,C1,21,CON_21,Russia,Country/State,,,RUS,Russia,365.0,Europe,,P5,,,,,57.0,Government of Russia (Soviet Union),Government of Russia (2000-),Government of Russia (2000-) | Government of Russia (2000-) Republic of Chechnya | Government of Russia (2000-) Republic of Ingushetia,Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/05/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian side was represented by a delegation consisting of Mr. Vazha Lordkipanidze (signatory), Mr. Revaz Adamia and Mr. Tamaz Khubua.    The Abkhaz side was represented by a delegation consisting of Mr. Tamaz Ketsba (signatory), Mr. Viktor Khasbba and Mr. Otar Kakalia.","UN (Chair) (signatory), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/19/,https://www.peaceagreements.org/media/documents/ag19_5718ad3a11247.pdf
118,19,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides (22/05/1998),third party,1.0,C1,7,CON_7,France,Country/State,,,FRA,France,220.0,Europe,,P5,,,,,33.0,Government of France,Government of France (2017-),Government of France (2017-) | Government of France (2017-) French Guiana | Government of France (2017-) Guadeloupe | Government of France (2017-) Martinique | Government of France (2017-) Saint-Barthelemy | Government of France (2017-) Saint-Martin,Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/05/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian side was represented by a delegation consisting of Mr. Vazha Lordkipanidze (signatory), Mr. Revaz Adamia and Mr. Tamaz Khubua.    The Abkhaz side was represented by a delegation consisting of Mr. Tamaz Ketsba (signatory), Mr. Viktor Khasbba and Mr. Otar Kakalia.","UN (Chair) (signatory), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/19/,https://www.peaceagreements.org/media/documents/ag19_5718ad3a11247.pdf
121,19,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides (22/05/1998),third party,1.0,C1,19,CON_19,United Kingdom,Country/State,,,GBR,United Kingdom,200.0,Europe,,P5,,,,,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),,Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/05/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian side was represented by a delegation consisting of Mr. Vazha Lordkipanidze (signatory), Mr. Revaz Adamia and Mr. Tamaz Khubua.    The Abkhaz side was represented by a delegation consisting of Mr. Tamaz Ketsba (signatory), Mr. Viktor Khasbba and Mr. Otar Kakalia.","UN (Chair) (signatory), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/19/,https://www.peaceagreements.org/media/documents/ag19_5718ad3a11247.pdf
120,19,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides (22/05/1998),third party,1.0,C1,49,IGO_49,United Nations (General),Intergovernmental Organization,,,,,,,UN,United Nations,1.0,,,,,,UN: United Nations,,Georgia/(Abkhazia),Abkhazia peace process,Europe and Eurasia,22/05/1998,1998,Intrastate,Pre-negotiation/process,"The Georgian side was represented by a delegation consisting of Mr. Vazha Lordkipanidze (signatory), Mr. Revaz Adamia and Mr. Tamaz Khubua.    The Abkhaz side was represented by a delegation consisting of Mr. Tamaz Ketsba (signatory), Mr. Viktor Khasbba and Mr. Otar Kakalia.","UN (Chair) (signatory), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",GEO,,372.0,,392.0,,,882,https://www.peaceagreements.org/agreements/19/,https://www.peaceagreements.org/media/documents/ag19_5718ad3a11247.pdf
